months,multiple,gb_mon,security,backup,protection,support,unlimited,contract,paperless,monthly,satisfaction,churn_value,payment_Credit Card,payment_Mailed Check,internet_type_DSL,internet_type_Fiber Optic,internet_type_None,offer_Offer A,offer_Offer B,offer_Offer C,offer_Offer D,offer_Offer E
0.0,0,0.5647058823529412,0,1,0,0,0,0.0,0,0.3203980099502488,1.0,0,0,0,1,0,0,0,0,0,1,0
1.0,1,0.2470588235294117,1,1,0,1,1,1.0,0,0.6666666666666666,0.75,0,0,0,1,0,0,0,0,0,0,0
0.0,0,0.0,0,0,0,0,0,0.0,1,0.0119402985074626,1.0,0,1,0,0,0,1,0,0,0,1,0
0.5,0,0.0,0,0,0,0,0,1.0,1,0.0248756218905472,0.5,0,0,0,0,0,1,0,1,0,0,0
0.25,1,0.0470588235294117,1,0,0,0,1,0.0,0,0.6034825870646766,0.5,0,0,0,0,1,0,0,0,0,1,0
0.5,1,0.6941176470588235,0,1,0,1,1,0.5,1,0.8582089552238806,0.5,0,1,0,0,1,0,0,0,1,0,0
0.0,0,0.5647058823529412,0,1,0,0,0,0.0,1,0.3099502487562188,0.5,0,0,0,1,0,0,0,0,0,1,0
1.0,1,0.0,0,0,0,0,0,1.0,0,0.0671641791044776,0.5,0,0,1,0,0,1,0,1,0,0,0
0.25,0,0.611764705882353,0,0,0,0,1,0.0,0,0.072636815920398,0.5,0,1,0,1,0,0,0,0,0,1,0
0.0,0,0.1764705882352941,0,0,0,0,1,0.0,1,0.5164179104477612,0.5,0,0,0,0,1,0,0,0,0,0,0
0.0,0,0.8588235294117647,0,0,0,1,1,0.0,1,0.5089552238805971,0.5,0,1,0,0,0,0,0,0,0,0,1
0.75,1,0.1058823529411764,1,1,1,0,1,0.5,1,0.7452736318407961,0.5,0,0,0,0,1,0,0,1,0,0,0
0.0,0,0.611764705882353,0,0,0,0,1,0.0,1,0.5104477611940298,0.5,0,0,0,0,1,0,0,0,0,0,1
1.0,0,0.0,0,0,0,0,0,1.0,0,0.0194029850746268,1.0,0,0,0,0,0,1,0,0,0,0,0
0.75,0,0.0,0,0,0,0,0,1.0,0,0.0213930348258706,0.75,0,1,0,0,0,1,0,0,0,0,0
1.0,1,0.0,0,0,0,0,0,0.5,1,0.0547263681592039,0.75,0,1,0,0,0,1,0,0,0,0,0
1.0,1,0.4823529411764706,0,0,0,0,1,0.0,1,0.5194029850746269,1.0,0,1,0,1,0,0,0,0,0,0,0
0.25,1,0.0588235294117647,1,0,0,0,1,0.0,0,0.4726368159203979,0.75,0,0,0,1,0,0,0,0,0,1,0
0.0,0,0.611764705882353,0,0,0,0,1,0.0,1,0.06318407960199,1.0,0,0,1,1,0,0,0,0,0,0,1
1.0,0,0.6,1,0,1,1,1,1.0,0,0.5074626865671642,0.75,0,0,1,1,0,0,0,0,0,0,0
1.0,1,0.0,0,0,0,0,0,1.0,0,0.0636815920398009,1.0,0,0,0,0,0,1,0,0,0,0,0
0.5,1,0.2117647058823529,1,1,1,0,1,0.5,0,0.7179104477611941,0.75,0,0,0,0,1,0,0,0,1,0,0
0.75,1,0.1176470588235294,1,0,0,0,1,0.0,1,0.8218905472636816,0.5,0,0,1,0,1,0,0,0,0,0,0
1.0,1,0.611764705882353,1,0,1,1,1,1.0,0,0.5681592039800994,0.75,0,1,0,0,0,0,0,0,0,0,0
0.75,1,0.1529411764705882,0,1,0,0,1,0.0,0,0.6860696517412935,0.5,0,0,0,0,1,0,0,0,0,0,0
0.25,0,0.3411764705882353,1,0,1,0,1,0.0,0,0.4592039800995025,0.5,0,1,0,1,0,0,0,0,0,1,0
1.0,1,0.0,0,0,0,0,0,1.0,0,0.0641791044776119,0.75,0,0,0,0,0,1,0,0,0,0,0
0.75,0,0.1294117647058823,1,1,0,1,0,0.5,1,0.8716417910447761,0.75,0,0,0,0,1,0,0,0,0,0,0
0.0,0,0.0,0,0,0,0,0,0.5,0,0.0119402985074626,1.0,0,0,1,0,0,1,0,0,0,1,0
0.0,0,0.6,0,1,0,0,1,0.0,1,0.4024875621890548,0.5,0,1,0,1,0,0,0,0,0,0,1
0.25,0,0.0,0,0,0,0,0,0.0,1,0.0189054726368158,1.0,0,0,1,0,0,1,0,0,1,0,0
0.5,1,0.1764705882352941,1,0,0,0,1,0.0,1,0.4601990049751243,0.5,0,0,1,1,0,0,0,0,0,0,0
0.25,0,0.6941176470588235,1,0,0,0,1,0.0,0,0.1019900497512437,0.75,0,0,0,1,0,0,0,0,0,1,0
0.75,1,0.2352941176470588,1,1,0,0,1,0.0,1,0.8646766169154229,0.75,0,0,0,0,1,0,0,0,0,0,0
0.25,1,0.6235294117647059,0,1,1,0,1,0.5,0,0.645771144278607,1.0,0,0,0,0,1,0,0,0,0,0,0
0.75,1,0.1529411764705882,0,0,1,1,1,1.0,0,0.845273631840796,1.0,0,0,0,0,1,0,0,0,0,0,0
0.0,0,0.0,0,0,0,0,0,0.0,0,0.0119402985074626,0.5,0,0,0,0,0,1,0,0,0,0,1
1.0,1,0.2823529411764706,1,0,1,1,1,1.0,1,0.673134328358209,0.75,0,1,0,1,0,0,0,0,0,0,0
0.75,0,0.0,0,0,0,0,0,1.0,0,0.0189054726368158,0.5,0,1,0,0,0,1,0,0,0,0,0
0.0,0,0.6,0,1,0,0,1,0.0,1,0.3189054726368159,1.0,0,1,0,1,0,0,0,0,0,0,1
0.0,0,0.2705882352941176,1,0,0,1,1,0.0,1,0.6159203980099502,0.5,0,0,0,0,1,0,0,0,0,0,1
0.0,0,0.8588235294117647,0,1,0,0,1,0.0,1,0.3283582089552238,0.5,0,0,0,0,0,0,0,0,0,1,0
1.0,0,0.3529411764705882,0,0,0,1,1,1.0,1,0.7656716417910447,0.75,0,1,0,0,1,0,0,0,0,0,0
1.0,1,0.2352941176470588,0,1,1,1,1,1.0,1,0.5756218905472636,0.75,0,0,0,0,0,0,0,0,0,0,0
1.0,1,0.2470588235294117,1,1,1,1,1,1.0,0,0.9681592039800994,0.5,0,0,0,0,1,0,0,0,0,0,0
1.0,1,0.0,0,0,0,0,0,1.0,0,0.0636815920398009,0.75,0,1,0,0,0,1,0,0,0,0,0
0.75,0,0.2941176470588235,1,1,1,1,1,0.5,1,0.3517412935323383,0.5,0,0,0,1,0,0,0,0,0,0,0
0.0,0,0.0,0,0,0,0,0,0.0,0,0.0119402985074626,0.5,0,1,0,0,0,1,0,0,0,0,0
1.0,1,0.611764705882353,1,0,0,0,0,1.0,1,0.8248756218905472,0.5,0,0,0,0,1,0,0,0,0,0,0
0.75,0,0.8117647058823529,1,1,0,1,1,1.0,0,0.3835820895522387,0.75,0,1,0,1,0,0,0,0,0,0,0
1.0,0,0.0,0,0,0,0,0,1.0,1,0.0184079601990049,0.75,0,1,0,0,0,1,0,0,0,0,0
0.5,0,0.2823529411764706,1,0,1,1,1,0.5,0,0.4223880597014925,0.5,0,1,0,1,0,0,0,0,0,0,0
0.25,0,0.0,0,0,0,0,0,0.5,1,0.026865671641791,0.75,0,0,0,0,0,1,0,0,0,0,0
0.5,0,0.0,0,0,0,0,0,0.5,1,0.0099502487562188,0.5,0,0,0,0,0,1,0,0,0,0,0
0.0,0,0.3411764705882353,0,0,0,0,1,0.0,1,0.4432835820895522,1.0,0,1,0,0,0,0,0,0,0,0,0
1.0,1,0.6941176470588235,1,0,1,0,1,1.0,1,0.8681592039800995,0.5,0,0,0,0,1,0,0,0,0,0,0
1.0,0,0.0,0,0,0,0,0,1.0,0,0.0159203980099502,0.5,0,1,0,0,0,1,0,0,0,0,0
0.0,0,0.3529411764705882,0,0,1,1,1,0.5,0,0.5557213930348258,1.0,0,1,0,1,0,0,0,0,0,0,0
0.5,1,0.2117647058823529,0,1,1,1,1,0.0,1,0.8880597014925372,0.75,0,0,0,0,1,0,0,0,0,0,0
1.0,0,0.0,0,0,0,0,0,1.0,0,0.0129353233830845,0.5,0,1,0,0,0,1,0,0,0,0,0
1.0,1,0.6941176470588235,1,1,1,1,1,0.5,0,0.5029850746268656,0.5,0,0,0,0,0,0,0,0,0,0,0
1.0,1,0.2588235294117647,0,1,1,1,1,1.0,0,0.6592039800995024,0.75,0,0,0,1,0,0,0,0,0,0,0
1.0,1,0.5529411764705883,0,1,1,1,1,1.0,1,0.9248756218905472,0.75,0,0,0,0,1,0,0,0,0,0,0
1.0,1,0.2,1,0,0,1,1,1.0,1,0.6203980099502486,0.5,0,0,0,1,0,0,0,0,0,0,0
0.0,1,0.2941176470588235,0,0,0,0,0,0.0,0,0.5706467661691541,0.5,0,0,0,0,1,0,0,0,0,0,0
0.25,0,0.3176470588235294,1,1,1,0,1,0.5,0,0.3915422885572139,0.75,0,0,0,1,0,0,0,0,0,0,0
1.0,1,0.2117647058823529,0,1,1,1,1,1.0,1,0.918905472636816,0.5,0,1,0,0,1,0,0,0,0,0,0
1.0,0,0.6941176470588235,1,1,0,1,1,1.0,1,0.3975124378109452,0.5,0,1,0,0,0,0,0,0,0,0,0
0.75,0,0.3411764705882353,1,0,1,1,1,1.0,1,0.6243781094527363,0.5,0,1,0,0,0,0,0,0,0,0,0
1.0,0,0.0,0,0,0,0,0,1.0,0,0.0144278606965173,1.0,0,0,0,0,0,1,0,0,0,0,0
0.25,0,0.0352941176470588,0,0,1,0,1,0.0,1,0.4109452736318407,0.5,0,0,0,0,0,0,0,0,0,0,0
0.5,0,0.2705882352941176,1,1,1,1,0,0.5,1,0.5701492537313433,0.75,0,1,0,0,0,0,0,0,0,0,0
0.5,0,0.3058823529411765,0,1,1,0,1,0.5,1,0.2671641791044776,0.75,0,1,0,1,0,0,0,0,0,0,0
0.75,1,0.2117647058823529,1,0,0,1,1,0.5,1,0.5243781094527363,0.5,0,0,0,1,0,0,0,1,0,0,0
0.0,0,0.0,0,0,0,0,0,1.0,0,0.02636815920398,1.0,0,1,0,0,0,1,0,0,0,1,0
0.0,0,0.0,0,0,0,0,0,0.0,1,0.0169154228855721,0.5,0,1,0,0,0,1,0,0,0,0,0
0.0,1,0.0,0,0,0,0,0,0.0,0,0.06318407960199,0.75,0,1,0,0,0,1,0,0,0,0,0
0.0,0,0.3176470588235294,1,0,1,0,1,0.0,1,0.482089552238806,0.5,0,0,0,1,0,0,0,0,0,0,0
0.5,0,0.8941176470588235,1,1,1,0,0,0.5,0,0.7616915422885572,0.75,0,1,0,0,1,0,0,0,0,0,0
1.0,0,0.3529411764705882,1,1,1,1,1,0.5,1,0.4736318407960198,0.5,0,0,0,1,0,0,0,1,0,0,0
0.0,0,0.0,0,0,0,0,0,0.0,1,0.0169154228855721,0.75,0,0,0,0,0,1,0,0,0,1,0
1.0,1,0.0,0,0,0,0,0,1.0,1,0.0636815920398009,0.75,0,0,0,0,0,1,0,0,0,0,0
0.5,0,0.0705882352941176,1,1,0,1,1,0.5,1,0.3283582089552238,0.5,0,0,0,0,0,0,0,1,0,0,0
0.25,0,0.0470588235294117,0,0,1,1,1,0.0,0,0.3582089552238806,1.0,0,0,0,0,0,0,0,0,0,1,0
1.0,0,0.0,0,0,0,0,0,1.0,0,0.0114427860696517,0.5,0,0,0,0,0,1,0,0,0,0,0
0.25,0,0.0823529411764705,1,0,0,1,0,0.5,1,0.3781094527363183,0.75,0,1,0,1,0,0,0,0,0,1,0
0.0,0,0.611764705882353,0,0,0,0,1,0.0,1,0.0686567164179104,1.0,0,1,0,0,0,0,0,0,0,0,0
1.0,1,0.0,0,0,0,0,0,1.0,0,0.0567164179104477,0.5,0,0,0,0,0,1,0,0,0,0,0
0.75,0,0.0823529411764705,1,0,0,1,1,0.5,1,0.1706467661691542,0.5,0,1,0,1,0,0,0,1,0,0,0
0.0,0,0.8352941176470589,0,1,0,0,1,0.0,0,0.5681592039800994,1.0,0,0,0,0,1,0,0,0,0,0,0
0.5,0,0.0,0,0,0,0,0,1.0,0,0.0213930348258706,0.5,0,0,0,0,0,1,0,0,0,0,0
0.0,0,0.0941176470588235,1,1,1,1,1,1.0,0,0.3761194029850746,0.75,0,1,0,1,0,0,0,0,0,0,0
0.0,0,0.0,0,0,0,0,0,1.0,0,0.017412935323383,0.5,0,1,0,0,0,1,0,0,0,0,0
1.0,0,0.8352941176470589,1,0,1,0,1,0.5,1,0.545273631840796,0.5,0,1,0,1,0,0,0,1,0,0,0
0.25,0,0.0,0,0,0,0,0,0.0,0,0.0223880597014925,0.75,0,1,0,0,0,1,0,0,0,0,0
0.75,1,0.1294117647058823,0,0,1,0,1,0.5,1,0.8208955223880597,0.5,0,1,0,0,1,0,0,1,0,0,0
0.25,0,0.0,0,0,0,0,0,1.0,1,0.0169154228855721,0.75,0,1,0,0,0,1,0,0,0,0,0
0.75,0,0.4941176470588235,0,1,0,0,1,0.0,1,0.3124378109452736,0.5,0,0,0,1,0,0,0,1,0,0,0
1.0,1,0.2588235294117647,1,1,1,0,1,1.0,0,0.4716417910447761,0.5,0,1,0,0,0,0,0,0,0,0,0
0.0,0,0.0,0,0,0,0,0,0.0,1,0.0218905472636815,1.0,0,0,0,0,0,1,0,0,0,0,0
1.0,0,0.1764705882352941,1,0,1,1,1,1.0,0,0.4248756218905473,0.75,0,0,0,0,0,0,0,0,0,0,0
1.0,0,0.0,0,0,0,0,0,0.5,1,0.0208955223880596,1.0,0,0,0,0,0,1,1,0,0,0,0
0.0,0,0.0,0,0,0,0,0,0.0,1,0.0124378109452736,0.75,0,0,0,0,0,1,0,0,0,0,0
0.0,1,0.3294117647058823,0,0,0,0,1,0.0,1,0.5666666666666667,1.0,0,1,0,0,1,0,0,0,0,0,0
0.75,1,0.6941176470588235,1,1,1,0,1,0.0,1,0.927363184079602,0.5,0,0,0,0,1,0,0,1,0,0,0
0.0,0,1.0,0,0,0,0,1,0.0,0,0.5164179104477612,0.5,0,1,0,0,1,0,0,0,0,0,0
1.0,1,0.188235294117647,1,1,1,1,0,1.0,0,0.7338308457711442,0.5,0,0,0,1,0,0,1,0,0,0,0
0.75,0,0.1529411764705882,1,1,1,1,1,1.0,0,0.6691542288557214,0.5,0,1,0,1,0,0,0,1,0,0,0
0.75,0,0.2117647058823529,1,0,1,1,1,0.5,0,0.6582089552238807,0.5,0,0,0,0,1,0,0,1,0,0,0
0.5,1,0.2823529411764706,1,1,0,0,1,0.0,1,0.4243781094527362,0.75,0,1,0,1,0,0,0,0,0,0,0
0.25,0,0.0,0,0,0,0,0,1.0,1,0.0199004975124378,0.5,0,0,0,0,0,1,0,0,0,0,0
0.25,0,0.2705882352941176,0,1,0,0,1,0.0,0,0.7666666666666666,0.5,0,1,0,0,1,0,0,0,0,0,0
0.0,0,0.0,0,0,0,0,0,0.0,0,0.0159203980099502,0.5,0,1,0,0,0,1,0,0,0,0,0
0.75,0,0.0352941176470588,1,1,1,1,1,1.0,1,0.6577114427860695,0.5,0,1,0,0,0,0,0,1,0,0,0
0.5,0,0.0,0,0,0,0,0,1.0,1,0.0159203980099502,1.0,0,0,0,0,0,1,0,0,0,0,0
1.0,1,0.1764705882352941,1,1,1,1,1,1.0,0,0.6373134328358209,0.5,0,0,0,0,0,0,1,0,0,0,0
1.0,1,0.2235294117647058,0,1,0,0,1,0.0,1,0.4830845771144277,1.0,0,0,0,1,0,0,0,1,0,0,0
1.0,0,0.1294117647058823,1,1,1,1,1,1.0,1,0.2621890547263681,0.5,0,0,0,1,0,0,1,0,0,0,0
1.0,0,0.2470588235294117,0,1,0,1,1,0.5,1,0.7980099502487562,0.5,0,0,0,0,1,0,0,1,0,0,0
0.0,0,0.1647058823529411,0,0,0,0,0,0.0,0,0.5218905472636816,0.75,0,1,0,0,1,0,0,0,0,0,1
0.75,1,0.0,0,0,0,0,0,0.5,0,0.0666666666666666,0.5,0,1,0,0,0,1,0,1,0,0,0
0.75,0,0.2470588235294117,1,0,1,1,1,1.0,1,0.8383084577114427,0.5,0,1,0,0,1,0,0,1,0,0,0
1.0,1,0.0823529411764705,0,1,1,1,1,1.0,0,0.6796019900497512,0.75,0,1,0,1,0,0,0,1,0,0,0
1.0,1,0.0,0,0,0,0,0,1.0,0,0.0601990049751243,0.75,0,0,0,0,0,1,1,0,0,0,0
0.0,0,0.611764705882353,0,0,1,0,1,0.0,1,0.3990049751243781,0.75,0,1,0,1,0,0,0,0,0,0,0
1.0,0,0.6941176470588235,1,1,1,0,1,1.0,0,0.5024875621890547,0.5,0,1,0,1,0,0,1,0,0,0,0
0.25,1,0.188235294117647,0,1,1,0,0,0.0,1,0.672139303482587,0.5,0,0,0,0,1,0,0,0,0,0,0
0.5,0,0.0,0,0,0,0,0,0.5,0,0.0184079601990049,1.0,0,1,0,0,0,1,0,0,0,0,0
0.0,0,0.0,0,0,0,0,0,0.0,0,0.0208955223880596,0.5,0,1,0,0,0,1,0,0,0,0,0
1.0,1,0.6705882352941176,0,1,1,1,1,0.5,1,0.9208955223880596,0.75,0,0,0,0,1,0,0,1,0,0,0
0.0,0,0.8588235294117647,0,0,1,0,1,0.0,1,0.6427860696517412,0.5,0,1,0,0,1,0,0,0,0,0,1
0.25,1,0.0352941176470588,1,0,0,1,1,0.0,1,0.6577114427860695,0.5,0,0,0,0,1,0,0,0,0,0,0
0.0,0,0.0,0,0,0,0,0,0.5,0,0.0129353233830845,0.5,0,0,1,0,0,1,0,0,0,0,0
0.0,0,0.0,0,0,0,0,0,0.0,0,0.0169154228855721,1.0,0,0,1,0,0,1,0,0,0,0,1
0.0,0,0.2823529411764706,0,0,0,0,1,0.0,1,0.4776119402985074,1.0,0,0,0,0,0,0,0,0,0,0,1
0.5,1,0.0,0,0,0,0,0,1.0,0,0.0502487562189054,0.5,0,0,0,0,0,1,0,0,0,0,0
1.0,1,0.0,0,0,0,0,0,1.0,1,0.0701492537313432,0.75,0,1,0,0,0,1,1,0,0,0,0
0.0,0,0.0470588235294117,1,0,0,1,1,1.0,1,0.2616915422885572,0.5,0,0,1,0,0,0,0,0,0,0,0
1.0,1,0.9647058823529412,1,0,1,0,1,0.5,1,0.854228855721393,0.75,0,1,0,0,1,0,1,0,0,0,0
0.5,1,0.6235294117647059,0,0,1,0,1,0.0,1,0.7393034825870646,0.5,0,0,0,0,1,0,0,1,0,0,0
1.0,1,0.2235294117647058,1,1,1,1,1,1.0,0,0.7592039800995024,0.75,0,1,0,0,1,0,0,1,0,0,0
0.5,1,0.6941176470588235,0,0,1,1,1,0.0,0,0.7686567164179104,0.5,0,0,0,0,1,0,0,0,0,0,0
1.0,0,0.0235294117647058,1,1,0,0,1,0.5,1,0.8164179104477611,1.0,0,1,0,0,1,0,0,1,0,0,0
1.0,0,0.1294117647058823,0,0,1,1,1,1.0,1,0.3706467661691542,0.5,0,1,0,0,0,0,0,1,0,0,0
1.0,1,0.6235294117647059,0,1,0,0,1,0.0,1,0.7094527363184079,0.75,0,0,0,0,1,0,1,0,0,0,0
1.0,0,0.0,0,0,0,0,0,1.0,1,0.0089552238805969,1.0,0,0,1,0,0,1,0,0,0,0,0
1.0,1,0.6,0,1,0,0,1,0.0,1,0.8114427860696517,0.75,0,0,0,0,1,0,0,0,0,0,0
1.0,1,0.1764705882352941,1,1,1,1,1,1.0,1,0.943283582089552,1.0,0,1,0,0,1,0,1,0,0,0,0
0.75,0,0.0,0,0,0,0,0,0.5,0,0.0169154228855721,0.5,0,0,1,0,0,1,0,0,0,0,0
0.0,0,0.0588235294117647,0,0,1,1,1,0.0,1,0.5562189054726369,0.75,0,0,0,1,0,0,0,0,0,0,0
0.75,1,0.0,0,0,0,0,0,1.0,0,0.0616915422885571,1.0,0,0,1,0,0,1,0,0,0,0,0
0.25,1,0.0,0,0,0,0,0,0.5,0,0.0651741293532338,0.5,0,1,0,0,0,1,0,0,0,0,0
0.5,1,0.0941176470588235,0,0,0,1,1,0.5,1,0.4636815920398009,0.5,0,0,0,1,0,0,0,0,0,0,0
0.5,0,0.0,0,0,0,0,0,0.0,0,0.0248756218905472,0.5,0,0,0,0,0,1,0,0,0,0,0
0.0,0,0.0823529411764705,1,1,0,1,1,0.0,1,0.5044776119402985,0.5,0,0,1,1,0,0,0,0,0,0,1
0.25,1,0.1764705882352941,0,0,0,0,1,0.0,0,0.3059701492537313,0.5,0,0,1,0,0,0,0,0,0,0,0
0.5,0,0.0705882352941176,0,0,1,0,1,0.5,1,0.3184079601990049,1.0,0,1,0,0,0,0,0,0,0,0,0
0.0,0,0.0,0,0,0,0,0,0.5,0,0.0164179104477611,1.0,0,1,0,0,0,1,0,0,0,0,1
0.75,0,0.2235294117647058,1,0,1,0,1,0.5,0,0.8164179104477611,0.5,0,0,0,0,1,0,0,0,0,0,0
0.0,0,0.0705882352941176,0,0,1,1,1,0.0,1,0.3736318407960198,0.75,0,0,1,0,0,0,0,0,0,0,1
0.5,0,0.6941176470588235,1,1,1,1,1,1.0,1,0.9243781094527362,1.0,0,0,0,0,1,0,0,0,0,0,0
0.25,1,0.6941176470588235,0,0,0,1,1,0.0,1,0.7990049751243781,0.5,0,0,1,0,1,0,0,0,0,0,0
0.0,1,0.8117647058823529,0,0,0,0,1,0.0,1,0.3164179104477611,0.75,0,0,0,1,0,0,0,0,0,0,1
0.25,0,0.0,0,0,0,0,0,0.0,0,0.0258706467661691,1.0,0,0,0,0,0,1,0,0,0,0,0
0.0,0,0.0,0,0,0,0,0,0.0,1,0.0109452736318408,0.5,0,0,1,0,0,1,0,0,0,0,1
0.25,1,0.0941176470588235,1,0,1,0,1,0.0,0,0.5099502487562189,0.5,0,0,1,1,0,0,0,0,0,0,0
0.5,0,0.2117647058823529,0,1,0,0,1,0.0,1,0.7587064676616915,0.5,0,0,0,0,1,0,0,0,0,0,0
0.25,0,0.0,0,0,0,0,0,0.0,1,0.0238805970149253,0.5,0,0,1,0,0,1,0,0,0,0,0
0.5,1,0.2117647058823529,1,1,1,1,0,1.0,1,0.8736318407960199,0.5,0,1,0,0,1,0,0,0,0,0,0
0.5,1,0.1294117647058823,0,0,1,1,1,0.5,1,0.8960199004975123,0.5,0,0,0,0,1,0,0,0,0,0,0
1.0,0,0.2470588235294117,0,1,1,0,1,1.0,1,0.8099502487562189,0.75,0,0,0,0,1,0,0,0,0,0,0
0.25,1,0.3411764705882353,1,0,0,1,1,0.0,0,0.772636815920398,0.5,0,1,0,0,1,0,0,0,0,0,0
0.5,0,0.0,0,0,0,0,0,0.5,0,0.017412935323383,0.5,0,0,1,0,0,1,0,0,0,0,0
0.0,0,0.1294117647058823,1,0,0,1,1,0.0,0,0.4646766169154229,0.5,0,1,0,0,0,0,0,0,0,0,1
0.0,0,0.6941176470588235,0,1,0,0,1,0.0,0,0.5606965174129352,1.0,0,1,0,0,1,0,0,0,0,0,0
0.0,0,0.6705882352941176,1,0,0,0,0,0.0,1,0.3079601990049751,0.5,0,0,0,0,0,0,0,0,0,1,0
0.25,1,0.0352941176470588,0,0,0,1,1,0.5,1,0.5522388059701492,0.5,0,1,0,1,0,0,0,0,0,1,0
1.0,1,0.188235294117647,1,1,0,0,1,0.5,1,0.7368159203980099,0.75,0,0,0,0,1,0,0,0,0,0,0
0.0,0,0.0,0,0,0,0,0,0.0,0,0.0094527363184079,0.5,0,1,0,0,0,1,0,0,0,0,0
0.5,1,0.1411764705882353,0,0,1,0,1,0.0,0,0.700497512437811,0.75,0,1,0,0,1,0,0,0,0,0,0
0.75,1,0.2235294117647058,0,1,1,0,1,0.0,1,0.7731343283582089,1.0,0,0,0,0,1,0,0,0,0,0,0
0.0,0,0.0,0,0,0,0,0,0.0,0,0.0199004975124378,0.75,0,1,0,0,0,1,0,0,0,0,0
0.75,0,0.0352941176470588,0,0,1,0,1,0.5,1,0.3064676616915422,1.0,0,0,0,0,0,0,0,0,0,0,0
0.5,0,0.1647058823529411,0,0,1,1,1,0.5,0,0.172139303482587,0.5,0,1,0,1,0,0,0,0,0,0,0
1.0,0,0.1764705882352941,1,1,1,1,1,1.0,1,0.4661691542288556,0.75,0,1,0,1,0,0,1,0,0,0,0
0.75,0,0.1647058823529411,1,1,0,1,1,0.5,1,0.5124378109452736,0.5,0,1,0,1,0,0,0,0,0,0,0
0.75,1,0.0235294117647058,0,1,1,0,0,0.5,1,0.8810945273631839,0.5,0,0,0,0,1,0,0,0,0,0,0
0.0,0,0.3058823529411765,1,0,0,0,1,0.0,0,0.3283582089552238,0.75,0,1,0,1,0,0,0,0,0,0,0
0.25,0,0.4823529411764706,1,1,0,1,1,0.5,1,0.3930348258706467,0.5,0,1,0,1,0,0,0,0,0,1,0
0.0,0,0.0,0,0,0,0,0,0.0,0,0.0129353233830845,0.5,0,1,0,0,0,1,0,0,0,0,0
0.0,0,0.611764705882353,1,0,1,0,1,0.0,1,0.6094527363184079,0.75,0,0,0,0,1,0,0,0,0,1,0
0.75,1,0.3294117647058823,1,1,1,0,1,0.0,0,0.7950248756218906,0.75,0,0,0,0,1,0,0,0,0,0,0
0.0,0,0.0,0,0,0,0,0,0.0,1,0.0199004975124378,1.0,0,0,0,0,0,1,0,0,0,0,0
0.75,0,0.8352941176470589,1,1,0,0,1,0.0,1,0.6059701492537314,0.5,0,0,0,0,1,0,0,0,0,0,0
0.5,0,0.0705882352941176,0,0,1,0,1,0.0,1,0.218407960199005,1.0,0,1,0,0,0,0,0,0,1,0,0
0.0,0,0.0,0,0,0,0,0,1.0,0,0.0169154228855721,0.75,0,1,0,0,0,1,0,0,0,1,0
0.75,1,0.611764705882353,1,0,0,0,1,0.5,1,0.3691542288557213,0.5,0,0,0,0,0,0,0,0,0,0,0
0.25,0,0.3058823529411765,0,0,0,0,0,0.0,1,0.5258706467661691,1.0,0,0,0,0,1,0,0,0,0,1,0
1.0,0,0.188235294117647,1,0,1,0,1,1.0,1,0.3567164179104477,0.5,0,0,0,0,0,0,1,0,0,0,0
0.75,0,0.0,0,0,0,0,0,1.0,0,0.0139303482587064,1.0,0,1,0,0,0,1,0,0,0,0,0
1.0,1,0.4823529411764706,1,1,1,1,1,1.0,0,0.618407960199005,0.5,0,1,0,1,0,0,1,0,0,0,0
1.0,0,0.0,0,0,0,0,0,1.0,1,0.0099502487562188,0.75,0,0,0,0,0,1,1,0,0,0,0
0.0,1,0.6235294117647059,0,0,0,0,1,0.0,1,0.6621890547263681,0.5,0,0,0,0,1,0,0,0,0,1,0
1.0,0,0.0,0,0,0,0,0,1.0,0,0.0124378109452736,1.0,0,1,0,0,0,1,0,0,0,0,0
0.5,1,0.3529411764705882,0,0,1,1,1,0.5,1,0.5009950248756219,0.75,0,0,0,1,0,0,0,0,0,0,0
0.25,1,0.1529411764705882,0,0,0,0,1,0.0,0,0.7398009950248755,0.75,0,0,0,0,1,0,0,0,0,1,0
0.75,1,0.5647058823529412,1,0,0,0,1,0.5,1,0.8189054726368158,0.5,0,0,0,0,1,0,0,0,0,0,0
0.0,0,0.0,0,0,0,0,0,0.0,0,0.0228855721393034,0.5,0,1,0,0,0,1,0,0,0,0,0
0.0,0,0.0,0,0,0,0,0,0.0,1,0.0134328358208955,0.5,0,1,0,0,0,1,0,0,0,0,0
0.5,1,0.1647058823529411,1,1,1,1,1,0.5,0,0.4895522388059702,0.5,0,0,0,1,0,0,0,0,1,0,0
0.0,0,0.2705882352941176,0,0,0,0,0,0.0,0,0.2517412935323382,1.0,0,1,0,1,0,0,0,0,0,0,0
1.0,1,0.2352941176470588,0,1,1,1,1,0.0,1,0.9114427860696516,1.0,0,1,0,0,1,0,0,1,0,0,0
0.0,0,0.0,0,0,0,0,0,0.0,0,0.0238805970149253,0.5,0,1,0,0,0,1,0,0,0,0,0
0.0,0,0.3294117647058823,0,1,0,0,1,0.0,0,0.7676616915422886,0.5,0,0,0,0,1,0,0,0,0,0,0
1.0,0,0.0,0,0,0,0,0,1.0,0,0.0273631840796019,1.0,0,0,0,0,0,1,1,0,0,0,0
0.25,0,0.2588235294117647,0,0,0,0,1,0.0,1,0.3776119402985074,1.0,0,0,0,0,0,0,0,0,0,1,0
